,node_ids,timestamps,node_type_id
198,450.0,2225.29999999943,OLM in SO layer
199,500.0,2074.2999999988806,OLM in SO layer
200,500.0,2136.5999999991072,OLM in SO layer
201,500.0,2399.4000000000633,OLM in SO layer
202,550.0,2073.599999998878,OLM in SO layer
203,550.0,2397.900000000058,OLM in SO layer
204,600.0,2015.8999999988143,OLM in SO layer
205,600.0,2073.299999998877,OLM in SO layer
206,600.0,2261.299999999561,OLM in SO layer
207,600.0,2397.700000000057,OLM in SO layer
208,650.0,2022.699999998808,OLM in SO layer
209,650.0,2223.2999999994227,OLM in SO layer
210,700.0,2077.999999998894,OLM in SO layer
211,700.0,2165.299999999212,OLM in SO layer
212,700.0,2367.499999999947,OLM in SO layer
213,800.0,2398.200000000059,OLM in SO layer
214,2150.0,2071.5999999988708,Pyr in SP layer
215,2150.0,2393.400000000041,Pyr in SP layer
216,3200.0,2014.5999999988155,Pyr in SP layer
217,3200.0,2014.8999999988152,Pyr in SP layer
218,3700.0,2363.3999999999323,Pyr in SP layer
219,4150.0,2395.400000000049,Pyr in SP layer
220,4300.0,2391.300000000034,Pyr in SP layer
221,5100.0,2008.199999998821,Pyr in SP layer
222,5850.0,2071.1999999988693,Pyr in SP layer
223,6400.0,2366.099999999942,Pyr in SP layer
224,6500.0,2392.6000000000386,Pyr in SP layer
225,6900.0,2221.8999999994176,Pyr in SP layer
226,7800.0,2365.799999999941,Pyr in SP layer
227,10950.0,2380.4999999999945,Pyr in SP layer
228,11100.0,2364.999999999938,Pyr in SP layer
229,11850.0,2202.8999999993484,Pyr in SP layer
230,12050.0,2073.1999999988766,Pyr in SP layer
231,12150.0,2071.899999998872,Pyr in SP layer
232,12150.0,2394.2000000000444,Pyr in SP layer
233,12250.0,2395.3000000000484,Pyr in SP layer
234,14050.0,2070.299999998866,Pyr in SP layer
235,14450.0,2073.299999998877,Pyr in SP layer
236,16100.0,2364.4999999999363,Pyr in SP layer
237,16150.0,2357.499999999911,Pyr in SP layer
